DATE,IBOV.index,MERVAL.index,IPSA.index,MEXBOL.index,IGBvl.index,IBVCI.index,KOSPI.index,NKY.index,HSI.index,DJI.index,SPX.index,NDX.index,UKX.index,DAX.index,CAC.index
5/21/2010,60259.33,2289.63,3826.93,33801.21,15790.21,52186.98,1647.5,9439.13,18985.5,11005.97,1196.48,1995.65,5710.66,5945.11,3769.54
5/24/2010,59915.14,2300.5,3803.07,33632.35,15928.24,50820.26,1677.63,9542.65,19196.45,11019.42,1197.3,2003.81,5672.32,5903.56,3811.92
5/25/2010,59184.08,2280.5,3814.6,33567.35,15913.88,52432.76,1670.24,9705.25,19431.37,11123.11,1210.65,2028.82,5679.64,5970.99,3842.52
5/26/2010,60190.36,2212.87,3850.41,33840.85,15842.26,52432.76,1663.03,9879.85,19766.71,11144.57,1211.67,2038.64,5744.89,6024.28,3828.41
5/27/2010,62091.77,2185.92,3865.45,33852.39,15784.92,52432.76,1694.58,9887.89,19765.19,11018.66,1192.13,2012.84,5780.35,6012.31,3910.42
5/28/2010,61946.99,2183.23,3877.01,33819.04,15259.12,52432.76,1695.63,10067.15,19496.95,11092.05,1197.52,2013.53,5762.06,5982.43,3903.54
5/31/2010,63046.51,2178.4,3849.54,34113.93,15242.4,50321.28,1651.51,9999.4,19471.8,11117.06,1207.17,2023.6,5712.7,5987.5,3910.01
6/1/2010,61840.99,2089.58,3819.79,34134.23,14973.47,50937.9,1643.24,9995.02,19786.71,11124.92,1205.94,2034.53,5770.98,6017.27,3943.55
6/2/2010,62942.91,2123.62,3779.73,33621.39,14847.53,51292.93,1630.08,10238.01,19780.07,11134.29,1208.67,2045.16,5777.65,6039,3928.95
6/4/2010,61675.75,2061.07,3759.16,33439.77,15420.57,51292.93,1600.18,10112.89,19378.15,11204.28,1217.28,2055.33,5761.66,6132.95,3927.4
6/7/2010,61182.92,2176.2,3851,33813.16,15505.65,50776.73,1604.93,9923.7,19487.48,11205.03,1212.05,2049.09,5796.25,6120.05,3890.91
6/8/2010,61793.64,2168.57,3858.17,33517.18,15577.36,50776.73,1560.83,9928.34,19621.24,10991.99,1183.71,2006.25,5825.01,6156.85,3938.95
6/9/2010,61478.61,2203.6,3890.05,33658.37,15490.29,49692.96,1582.12,9737.48,19632.7,11045.27,1191.36,2007.59,5743.96,6142.45,3957.89
6/10/2010,63048.8,2175.19,3872.48,33853.69,15193.46,49692.96,1607.5,9693.94,19872.38,11167.32,1206.78,2042.89,5727.91,6153.55,3938.18
6/11/2010,63605.38,2212.39,3839.42,33771.55,14892.76,49853.51,1622.78,9570.67,20051.91,11008.61,1186.69,2000.63,5783.69,6235.56,3925.44
6/14/2010,63532.85,2239.09,3855.38,32679.36,14922.34,49446.08,1641.25,9382.64,20062.15,11151.83,1202.26,2031.6,5723.43,6252.21,3928
6/15/2010,64442.27,2181.21,3855.21,32952.86,14658.24,49117.48,1630.4,9191.6,20138.4,10926.77,1173.6,1968.97,5665.33,6222.41,3952.55
6/16/2010,64750.71,2168.99,3849.75,32861,14211.72,49241.99,1661.84,9203.71,20286.71,10868.12,1165.9,1958.26,5723.65,6171.83,3949.81
6/17/2010,64540.91,2203.52,3781.22,32687.32,14567.1,49241.99,1664.13,9266.78,20912.18,10520.32,1128.15,1893.75,5753.85,6249.7,4000.48
6/18/2010,64437.58,2217.54,3774.86,32832.45,14586.04,49148.42,1637.97,9338.04,20819.08,10380.43,1110.88,1849.44,5603.52,6250.69,3988.93
6/21/2010,64829.03,2261.78,3727.84,32120.65,14264.32,50869.85,1651.48,9279.65,20856.61,10785.14,1159.73,1942.61,5586.61,6230.83,4000.66
6/22/2010,64810.62,2281.23,3787.25,31995.28,14342.61,50869.85,1647.22,9535.74,20733.49,10748.26,1155.79,1940.48,5617.84,6278.4,3987.41
6/23/2010,65160.33,2282.51,3812.25,31398.97,14645.98,49275.78,1651.7,9585.32,20690.79,10896.91,1171.67,1975.58,5553.29,6291.45,3974.01
6/24/2010,63936.7,2326.09,3833.91,31488.82,14504.14,49692.58,1675.34,9548.11,20726.68,10782.95,1157.44,1945.52,5411.11,6180.9,4034.23
6/25/2010,64823.83,2323.12,3886.86,32276.92,14487.31,49509.72,1690.6,9537.23,20248.9,10620.16,1135.68,1907.1,5341.93,6162.44,4053.94
6/28/2010,64225.22,2314.54,3836.33,32119.11,14270.71,49786.82,1690.03,9795.24,20128.99,10625.83,1136.94,1915.45,5260.99,6264.23,4026.97
6/29/2010,61977.91,2320.36,3883.73,32379.63,14243.76,49905.84,1705.33,9685.53,19905.32,10510.95,1120.8,1887.06,5123.02,6230.38,3978.46
6/30/2010,60935.9,2328.45,3890.62,32342.43,14135.08,49905.84,1707.92,9408.36,19842.2,10444.37,1115.05,1873.42,5387.42,6168.72,4050.54
7/1/2010,61236.2,2326.95,3864.14,31812.73,13818.03,49905.84,1711.95,9300.46,20084.12,10068.01,1071.59,1800.12,5334.21,6259.53,4050.5
7/2/2010,61429.79,2300.69,3860.66,31580.63,13503.75,49852.89,1739.68,9278.83,19857.07,10193.39,1087.69,1822.77,5383.45,6332.1,4031.99
7/5/2010,60865.27,2318.14,3876.68,31136.35,13622.09,50238.22,1731.48,9220.88,20050.56,10066.57,1073.65,1815.28,5433.73,6159.51,4057.7
7/6/2010,62064.75,2292.21,3903.4,30992.76,13872.44,50238.22,1725.82,9430.96,20378.66,10043.75,1074.03,1815.68,5262.85,6084.34,4065.65
7/7/2010,63283.8,2193.1,3944.33,30368.08,14155.79,49490.19,1739.87,9503.66,20467.43,9974.45,1067.95,1796.47,5262.54,6144.91,3986.63
7/8/2010,63476.32,2185.01,3969.23,30629.15,14217.71,49328.13,1729.84,9496.85,20431.06,10258.99,1103.06,1862.71,5307.34,6135.7,3970.47
7/12/2010,62960.1,2209.42,3986.27,30759.48,14279.75,49328.13,1732.03,9753.27,20560.81,10136.63,1089.41,1852.39,5158.08,6166.92,4026.65
7/13/2010,63685.56,2217.08,4035.98,30634.17,14423.16,49796.97,1707.76,9696.02,20255.62,10024.02,1070.71,1835.04,5073.13,6006.86,3977.67
7/14/2010,63479.46,2205.05,4060.33,31328.49,14391.73,49796.97,1698.29,9537.3,20250.16,10249.54,1098.38,1879.59,5062.93,5958.45,3924.65
7/15/2010,63489.37,2210.91,4083.3,32056.16,14344.47,49759.47,1686.24,9570.31,20090.95,10255.28,1102.83,1895.66,5069.61,5908.26,3951.3
7/16/2010,62339.27,2265,4121.72,31547.55,14342.7,49759.47,1671.82,9694.01,20264.59,9931.97,1064.88,1832.04,4940.68,5715.09,3997.39
7/19/2010,63297.04,2289.5,4117,32038.53,14428.11,49759.47,1675.37,9489.34,20487.23,9816.49,1050.47,1798.16,5038.08,6017.91,3844.6
7/20/2010,64462.5,2288.59,4078.01,31245.83,14338.11,49179.75,1684.94,9653.92,20589.7,9939.98,1062,1795.7,5195.17,6037.71,3787
7/21/2010,64476.84,2305.14,4087.35,31411.91,14252.45,49253.11,1675.65,9642.12,20815.33,9899.25,1055.69,1778.92,5188.43,6183.49,3840.62
7/22/2010,65748.1,2309.87,4075.27,31331.86,14120.76,49253.11,1698.64,9572.49,20839.91,10172.53,1086.84,1830.09,5163.3,6251.97,3816.99
7/23/2010,66322.99,2306.95,4123.85,30992.65,14198.29,49253.11,1723.01,9551.05,20973.39,10211.07,1091.6,1847.15,5151.32,6056.71,3828.46
7/26/2010,66443.26,2283.07,4078.72,30739.01,14159.72,49253.11,1734.05,9292.85,21091.18,10190.89,1089.63,1845.48,5211.18,6066.92,3689.29
7/27/2010,66674.44,2302.98,4065.29,31059.83,13985.01,49253.11,1735.08,9212.59,21093.82,10404.77,1115.23,1897.48,5126,6155.93,3636.03
7/28/2010,66808.25,2336.42,4025.17,31209.33,13834.78,49253.11,1758.01,9253.46,21029.81,10409.46,1114.61,1905.31,5069.06,5988.67,3556.11
7/29/2010,66953.83,2327.35,4060.13,31910.22,13823.92,49253.11,1751.29,9196.67,21412.79,10434.17,1116.04,1910.65,5028.15,5867.88,3392.59
7/30/2010,67515.4,2359.73,4032.01,32124.28,13722.28,49253.11,1738.45,9161.68,21457.66,10450.64,1117.51,1913.48,5085.86,5829.25,3720.29
8/2/2010,68517.46,2375.2,4070.27,32238.41,13734.13,49253.11,1731.95,9240.54,21549.88,10442.41,1113.2,1895.84,5132.5,5805.68,3693.2
8/3/2010,67997.36,2388.34,4129.39,32685.4,13761.96,49253.11,1736.77,9362.68,21551.72,10293.52,1095.31,1880.54,5163.68,5670.04,3733.87
8/4/2010,68272,2387.33,4175.91,32805.63,13816.7,49253.11,1748.78,9179.38,21678.8,10298.44,1092.04,1874.42,5202.13,5758.02,3731.54
8/5/2010,68411.72,2374.22,4180.95,32775.34,13985.41,49253.11,1735.53,9116.69,21801.59,10152.8,1073.69,1844.59,5217.82,5937.14,3560.36
8/6/2010,68094.76,2405.47,4168.13,32814.62,13953.64,49253.11,1758.06,8995.14,21473.6,10143.81,1076.76,1838.52,5237.92,5946.18,3543.55
8/9/2010,67862.28,2394.16,4203.67,32882,14056.7,49253.11,1769.07,8845.39,21294.54,10138.52,1074.57,1836,5253.89,5964.33,3617.32
8/10/2010,67223.23,2454.79,4213.19,32470.7,14067.84,49253.11,1768.31,8906.48,21105.71,9870.3,1041.24,1764.06,5250.84,5981.27,3511.67
8/11/2010,65790.29,2440.97,4221.61,32663.29,14077.74,49253.11,1773.47,8991.06,21071.57,9774.02,1030.71,1739.14,5299.11,5981.2,3432.52
8/12/2010,65966.17,2455.72,4209.14,32312.76,13916.69,49253.11,1770.88,9149.26,21112.12,9732.53,1027.37,1734.41,5246.98,6054.63,3430.74
8/13/2010,66264.43,2432.85,4241.75,32607.13,13843.8,48877.47,1759.33,8824.06,21137.43,9686.48,1022.58,1728.34,5178.52,5938.88,3430.93
8/16/2010,66701.89,2425.33,4286.14,32568.19,13835.76,48877.47,1782.27,8927.02,21022.73,9743.62,1028.06,1734.68,5100.23,5904.95,3331.29
8/17/2010,67583.77,2427.68,4304,31473.2,13820.07,48877.47,1790.6,9062.84,21072.46,10018.28,1060.27,1789.72,5046.47,5868.55,3408.59
8/18/2010,67638.38,2402.44,4326,31156.97,14049.7,48877.47,1789.26,9114.13,20981.82,10138.99,1070.25,1798.31,5071.68,5984.75,3525.31
8/19/2010,66887.13,2349.33,4366.65,31197.04,14152.01,48877.47,1783.86,9301.32,20889.01,10198.03,1077.96,1814.79,4914.22,6056.59,3515.06
8/20/2010,66677.16,2366.49,4379.08,31379.67,14225.3,48877.47,1783.83,9226,20658.71,10216.27,1078.75,1821.03,4916.87,6047.83,3507.56
8/23/2010,65981.86,2367.98,4354.03,31391.45,14179.1,48877.47,1790.17,9024.6,20634.98,10363.02,1095.34,1845.03,4805.75,6125,3503.08
8/24/2010,65156.36,2435.65,4357.21,31533.58,14275.38,48877.47,1781.13,9098.39,20612.06,10366.72,1095.17,1853.41,4838.09,6175.05,3501.5
8/25/2010,64803.43,2466.7,4364.15,32035.19,14520.9,48877.47,1758.19,9239.17,20597.35,10359.31,1096.48,1856.24,4823.53,6190.91,3557.34
8/26/2010,63867.48,2429.28,4418.66,31960.64,14687.12,48877.47,1721.75,9321.82,20737.22,10097.9,1064.88,1803.48,4965,6223.54,3455.61
8/27/2010,65585.14,2438.97,4399.58,32004.31,14820.73,48906.15,1746.24,9299.31,20536.49,10154.43,1071.25,1819.28,5014.82,6216.98,3413.72
8/30/2010,64260.79,2368.63,4422.36,31870.55,14746.48,48877.47,1743.31,9516.56,20623.83,10229.96,1083.48,1840.67,5105.45,6292.97,3380.36
8/31/2010,65145.45,2293.29,4441.34,32185.2,14699.98,48877.47,1755.03,9509.5,20868.92,10120.53,1069.59,1817.3,5132.94,6269.04,3446.77
9/1/2010,67072.53,2331.13,4462.82,32305.71,14853.99,48877.47,1761.99,9626.09,20971.5,10322.3,1093.67,1863.1,5167.02,6204.52,3516.64
9/2/2010,66808.08,2321.44,4495.91,32381.06,14877.09,48877.47,1779.64,9602.11,21355.77,10424.62,1102.66,1875.38,5271.02,6115.48,3555.52
9/3/2010,66678.62,2349.07,4482.82,31783.39,14664.76,47944.12,1775.54,9566.32,21401.79,10525.43,1115.01,1890.4,5253.52,6070.6,3626.04
9/6/2010,66747.3,2307.2,4388.52,31845.88,14808.06,47944.12,1767.71,9471.67,21088.86,10537.69,1113.84,1888.81,5211.29,6157.22,3661.51
9/8/2010,66407.28,2336.89,4384.46,32024.27,14801.33,47870.76,1760.53,9603.14,21167.27,10497.88,1106.13,1872.62,5158.85,5952.03,3675.93
9/9/2010,66624.1,2394.76,4462.25,32108.99,14866.96,47870.76,1734.79,9495.76,21257.39,10467.16,1101.53,1860.3,5148.28,5965.52,3683.08
9/10/2010,66806.79,2415.92,4464.44,32720.76,14938.39,47870.76,1729.76,9559.38,21658.35,10465.94,1101.6,1864,5139.46,5857.43,3687.21
9/13/2010,68030.58,2423.22,4495.3,32806.03,14972.14,47495.13,1729.56,9369.35,21696.04,10674.38,1125.86,1898.99,5214.64,5834.15,3736.15
9/14/2010,67691.85,2437.93,4513.66,32958.89,14868.3,47495.13,1760.13,9404.23,21725.64,10636.38,1120.46,1891.81,5313.81,5816.2,3705.32
9/15/2010,68106.85,2418.75,4522.38,32695.31,14874.26,47503.73,1742.75,9381.06,21691.45,10680.43,1127.24,1909.2,5312.62,5940.98,3641.79
9/16/2010,67662.99,2419.92,4513.31,32665.56,14902.1,47315.92,1764.69,9518.76,21970.86,10674.98,1125.81,1904.95,5351.12,5992.86,3555.36
9/17/2010,67089.12,2431.09,4523.51,32463.72,14844.5,47315.92,1775.73,9691.43,21977.34,10653.56,1121.64,1902.88,5365.67,6035.66,3519.73
9/20/2010,68190.46,2436.77,4506.38,32308.74,14936.62,47315.92,1780.02,9684.81,22002.59,10698.75,1127.79,1915.17,5319.68,6065.24,3576.45
9/21/2010,67719.13,2457.92,4453.2,32816.52,14975.07,47313.05,1792.42,9588.88,22047.71,10644.25,1121.06,1899.24,5313.95,6077.19,3432.99
9/22/2010,68325.18,2442.83,4455.1,32768.08,15105.99,47313.05,1787.74,9388.64,22119.43,10378.83,1089.47,1845.38,5258.02,6191.13,3442.89
9/23/2010,68794.32,2439.28,4480.35,32900.48,15153.33,47313.05,1779.22,9403.51,22340.84,10319.95,1083.61,1832.17,5397.11,6209.76,3339.9
9/24/2010,68196.48,2447.07,4487.45,32907.19,15319.1,47313.05,1784.36,9583.51,22109.95,10303.15,1079.25,1818.8,5396.48,6149.36,3348.37
9/27/2010,68815.97,2473.43,4525.01,32917.92,15368.72,47313.05,1802.58,9500.25,22378.67,10302.01,1079.38,1821.51,5386.16,6040.27,3332.46
9/28/2010,69227.63,2533.29,4582.79,32837.57,15568.13,47842.06,1818.86,9498.49,22358.17,10405.85,1092.54,1845.37,5365.78,6009.11,3423.36
9/29/2010,69228.24,2531.68,4597.61,32685.52,15742.6,47842.06,1815.25,9539.45,22618.66,10415.54,1094.16,1850.8,5332.39,5967.49,3483.44
9/30/2010,69429.78,2531.64,4628.12,32058.57,15786.98,48216.9,1823.88,9381.6,22639.14,10271.21,1075.63,1823,5410.52,5990.38,3538.25
10/1/2010,70229.35,2522.76,4634.1,32041.13,15864.6,48134.73,1811.85,9376.48,22880.41,10213.62,1071.69,1825.75,5376.41,6142.15,3554.48
10/4/2010,70384.92,2577.74,4604.19,32099.75,15833.44,48260.31,1827.35,9426.71,22884.32,10174.41,1067.36,1808.31,5245.21,6166.34,3567.66
10/5/2010,71283.11,2600.63,4664.08,32119.88,16151.09,48260.31,1832.63,9401.16,22944.18,10040.45,1051.87,1775.27,5266.06,6194.21,3637.76
10/6/2010,70541.37,2651.19,4698.1,32286.08,16536.47,48260.31,1846.6,9377.38,23207.31,10060.06,1055.33,1790.88,5275.44,6207.31,3632.98
10/7/2010,69918.4,2641.41,4710.86,32408.3,16522.23,48260.31,1860.83,9387.03,23121.7,9985.81,1047.22,1769.02,5276.1,6178.94,3581.82
10/8/2010,70808.8,2643.42,4760.88,32153.63,16561.52,48387.41,1855.97,9366.03,23457.69,10150.65,1064.59,1791.64,5350.55,6134.7,3500.16
10/11/2010,70946.49,2652.29,4800.83,32291.67,16658.24,48293.17,1866.45,9202.45,23852.17,10009.73,1048.92,1772.07,5302.87,6147.97,3486.33
10/13/2010,71674.9,2624.62,4821.9,32142.67,16721.19,48448.51,1872.81,9154.72,23757.63,10014.72,1049.33,1767.43,5211.29,6292.13,3468.02
10/14/2010,71692.29,2666.32,4813.53,31364.89,16892.11,48448.51,1876.73,9159.98,23469.38,10269.47,1080.29,1820.05,5195.28,6307.91,3493.92
10/15/2010,71830.18,2661.82,4818.27,31453.72,17162.94,48457.93,1879.29,9358.78,23763.73,10320.1,1090.1,1840.58,5234.84,6331.33,3600.57
10/18/2010,71735.53,2641.4,4772.29,31217.99,17363.05,48200.45,1878.94,9625.99,23556.5,10447.93,1104.51,1870.31,5155.95,6333.58,3607.05
10/19/2010,69863.58,2699.49,4730.86,31755.35,17199.41,48077.61,1903.95,9732.92,23649.48,10340.69,1091.84,1856.5,5109.4,6259.63,3636.18
10/20/2010,70404.68,2719.71,4730.2,31382.67,17315.68,48077.61,1900.85,9694.49,23517.54,10387.01,1098.87,1880,5155.84,6351.6,3666.4
10/21/2010,69652.1,2729.54,4777.4,31679.85,17435.56,48077.61,1897.07,9830.52,23627.91,10415.24,1104.18,1886.14,5201.56,6286.25,3670.36
10/22/2010,69529.73,2730.55,4804.62,32339.23,17577.07,48077.61,1889.91,9861.46,23601.24,10462.77,1109.55,1892.34,5225.22,6154.07,3651.91
10/25/2010,69580.28,2735.47,4782.83,32417.33,17709.98,48077.61,1868.04,9724.81,23164.58,10544.13,1121.9,1921.67,5366.41,6135.17,3643.14
10/26/2010,70740.39,2750.37,4795.38,32592.87,17867.36,48077.61,1876.15,9827.51,23210.86,10526.49,1121.1,1928.59,5371.04,6110.41,3752.03
10/27/2010,70568.94,2727.92,4802.93,32746.67,18159.8,48077.61,1899.76,9797.1,23096.32,10572.73,1125.07,1939.6,5428.15,6110.57,3747.51
10/28/2010,70320.13,2809.4,4787.08,32448.4,18169.27,48077.61,1902.29,9811.66,23652.94,10594.83,1124.66,1948.11,5439.19,6206.4,3760.72
10/29/2010,70673.3,2820.28,4773.12,32409.6,18806.39,48233.89,1875.42,10013.63,23671.42,10607.85,1125.59,1955.83,5407.82,6186.31,3764.19
11/1/2010,71560.93,2851.91,4758.42,32518.98,18941.78,48233.89,1857.32,10022.39,24144.67,10753.62,1142.71,1989.43,5429.74,6075.13,3716.05
11/3/2010,71904.77,2916.55,4702.08,32626.87,18855.25,48369.22,1870.44,10115.19,24535.63,10761.03,1139.78,1989.11,5494.16,6005.16,3777.37
11/4/2010,72995.69,2920.44,4699.18,32921.63,19037.31,48369.22,1874.69,10030.11,24876.82,10739.31,1134.28,1982.76,5501.64,6010.91,3730.58
11/5/2010,72606.58,2954.86,4666.77,33058,18995.86,48312.72,1897.31,10079.76,24964.37,10662.42,1124.83,1982.15,5565.53,5935.44,3628.29
11/8/2010,72657.37,3007.41,4794.11,33046.69,19450.28,48312.72,1915.71,10039.56,24710.6,10860.26,1148.67,2023.84,5567.41,5899.5,3621.07
11/9/2010,71679.47,3076.9,4771.09,33273.53,19499.49,48312.72,1919.41,10125.99,24500.61,10812.04,1142.16,2010.99,5555.56,5912.58,3610.91
11/10/2010,71638.38,3110.3,4735.06,33296.69,19293.09,48366.26,1909.54,9937.04,24700.3,10858.14,1147.7,2012.43,5540.14,5951.17,3597.6
11/11/2010,71195.16,3205.79,4747.4,33207.21,18940.03,48366.26,1907.87,9988.05,24222.58,10835.28,1144.73,2009.08,5508.45,5912.41,3663.13
11/12/2010,70367.15,3339.97,4765.01,33091.13,18366.71,48366.26,1882.95,10168.52,24027.18,10788.05,1141.2,1998.04,5602.54,5925.22,3647.93
11/16/2010,69192.41,3352.33,4767.13,33280.75,18777,48555.78,1914.74,10178.32,23693.02,10829.68,1146.24,1996.6,5576.19,6083.9,3572.4
11/17/2010,69708.63,3324.27,4786.83,33122.44,18487.58,48555.78,1918.04,10167.23,23214.46,10751.27,1137.03,1975.33,5551.91,6083.85,3526.12
11/18/2010,70781.4,3305.76,4793.37,33258.53,18764.9,48555.78,1935.97,10141.1,23637.39,10944.72,1160.75,2024.63,5547.08,6134.62,3553.23
11/19/2010,70897.9,3310.97,4808.75,33186.76,18905.22,48555.78,1942.5,10232.33,23605.71,10967.65,1159.97,2006.52,5598.48,6155.04,3491.11
11/22/2010,69632.5,3340.65,4834.57,33330.34,19039.82,48328.35,1938.96,10285.88,23524.02,10948.58,1158.06,2011.63,5573.42,6117.89,3450.19
11/23/2010,67952.55,3215.48,4877.62,33807.48,18991.26,48328.35,1942.41,10211.95,22896.14,11006.48,1165.15,2027.03,5578.44,6164.44,3475.03
11/24/2010,69629.36,3270.78,4885.95,34040.17,18991.32,48328.35,1947.46,10293.89,23023.86,11010.34,1165.32,2026.98,5569.27,6221.52,3507.44
11/25/2010,69361.63,3122.7,4912.53,34257.4,19220.93,48328.35,1967.85,10316.77,23054.68,11020.4,1169.77,2041.55,5548.62,6214.77,3487.01
11/26/2010,68226.1,3164.4,4986.74,34370.64,19550.99,48328.35,1914.73,10309.78,22877.25,11096.08,1178.1,2057.25,5592.9,6261.68,3490.79
11/29/2010,67908.18,3251.65,4977.13,34257.81,19631.12,48328.35,1913.12,10311.29,23166.22,11094.57,1173.81,2054.51,5555.97,6275.41,3623.84
11/30/2010,67705.4,3260.8,4973.03,34464.82,20230.42,48878.11,1913.81,10303.83,23007.99,11062.78,1176.19,2097.73,5635.76,6261.87,3631.43
12/1/2010,69345.85,3201.07,4958.45,34465.41,20402.51,48878.11,1899.13,10216.41,23249.8,11143.69,1184.71,2104.15,5681.39,6249.65,3672.2
12/2/2010,69527.07,3283.42,5003.16,34437.39,20390.96,48878.11,1897.11,10370.53,23448.78,10978.62,1165.9,2069.73,5662.13,6209.76,3684.73
12/3/2010,69766.09,3321.15,5024.9,34798.65,20606.72,48878.11,1927.86,10346.48,23320.52,11107.97,1178.17,2085.75,5657.61,6294.58,3643.81
12/6/2010,69551.81,3302.88,5026.28,34836.5,20588.95,48878.11,1940.96,10279.19,23237.69,11146.57,1180.26,2090.1,5672.4,6275.98,3677.21
12/7/2010,69337.64,3270.1,5013.97,34741.54,20595.34,48878.11,1944.34,10355.99,23428.15,11132.56,1183.08,2104.21,5661.59,6208.33,3722.15
12/8/2010,68174.92,3261.49,4977.95,34919.31,20248.41,48878.11,1928.94,10292.63,23092.52,11164.05,1185.62,2113.55,5747.35,6184.71,3725.82
12/9/2010,67879.46,3367.15,4955.97,34452.21,20151.46,48878.11,1925.98,10344.54,23171.8,11169.46,1185.64,2119.05,5727.21,6298.3,3767.15
12/10/2010,68341.83,3434.4,4885.13,34880.47,19563.53,48878.11,1927.68,10228.92,23162.91,11126.28,1182.45,2125.88,5703.37,6278.89,3774.4
12/13/2010,69126.32,3422.43,4900.62,34965.25,19915.13,48935.17,1901.8,10398.1,23317.61,11113.95,1183.78,2129.73,5742.52,6276.09,3755.64
12/14/2010,68742.97,3456.47,4931.35,35120.88,20292.13,48935.17,1895.54,10380.77,23431.19,11118.49,1183.26,2124.45,5703.89,6246.92,3736.3
12/15/2010,67870.14,3428.04,4965.17,35262.89,20384.52,48935.17,1904.63,10529.76,22975.35,11124.62,1184.38,2128.42,5728.93,6229.02,3722.02
12/16/2010,67306.39,3368.73,4988.08,35373.39,20417.52,48935.17,1929.32,10541.04,22668.78,11188.72,1193.57,2151.72,5757.86,6211.34,3788.01
12/17/2010,67981.22,3390.87,4951.73,35262.9,20179.45,48935.17,1950.26,10510.68,22714.85,11215.13,1197.96,2158.36,5741.37,6134.21,3784.4
12/20/2010,67263.6,3418.87,5003.85,35376.72,20441.13,48935.17,1957.26,10512.8,22639.08,11434.84,1221.06,2187.8,5751.98,6215.83,3735.05
12/21/2010,68214.86,3383.14,4988.63,35568.22,20768.71,49220.51,1953.64,10589.76,22993.86,11444.08,1225.85,2186.71,5707.3,6270.73,3710.61
12/22/2010,68470.76,3289.5,4974.77,35722.71,20704.46,49220.51,1962.52,10499.04,23045.19,11406.84,1223.25,2188.94,5646.02,6276.25,3782.48
12/23/2010,68485.96,3336.72,4973.58,35843.81,20804.26,49220.51,1955.72,10502.86,22902.97,11346.75,1213.4,2176.88,5677.89,6291.67,3766.16
12/27/2010,67803.16,3403.08,4956.96,36198.6,20854.5,49220.51,1988.96,10518.98,22833.8,11357.04,1218.71,2187.74,5675.16,6309.51,3762.35
12/28/2010,68040.94,3465.31,4956.79,36317.51,21366.22,49220.51,1986.14,10557.1,22621.73,11283.1,1213.54,2173.11,5694.62,6304.57,3737.12
12/29/2010,68952.42,3442.95,4978.29,36543.39,21547.34,49220.51,1996.59,10437.31,22969.3,11192.58,1199.21,2137.95,5757.43,6434.52,3715.18
12/30/2010,69304.81,3476.26,4970.02,36198.03,21651.12,49220.51,2009.05,10274.52,22999.34,11201.97,1197.75,2131.48,5748.97,6455.27,3692.09
1/3/2011,69962.32,3476.42,4963.15,36417.47,21727.17,48878.11,2017.48,10345.11,23035.45,11023.5,1178.34,2093.63,5862.79,6492.3,3649.81
1/4/2011,70317.79,3477.51,4989.05,36304.54,21915.33,49220.51,2009.24,10464.42,23436.05,11007.88,1178.59,2100,5875.35,6516.63,3731.93
1/5/2011,71091.03,3494.9,4964.05,36057.39,21807.69,49220.51,2026.3,10401.9,23668.48,11181.23,1196.69,2134.77,5849.96,6490.69,3764.91
1/6/2011,70578.83,3522.6,4945.74,35648.21,21843.42,49220.51,2020.28,10478.66,23757.82,11203.55,1199.73,2135.27,5875.19,6524.55,3770.47
1/7/2011,70057.2,3523.59,4945.18,35842.48,22085.82,49220.51,2037.09,10360.34,23786.3,11178.58,1197.84,2150.86,5816.94,6611.01,3763.18
1/10/2011,70127.04,3628.48,4967.67,36322.12,22032.85,49277.6,2038.11,10237.92,23686.63,11036.37,1180.73,2116.61,5815.23,6605.84,3768.49
1/11/2011,70423.44,3613.73,4996.86,36601.4,21972.9,49277.6,2037.53,10274.5,23527.26,11187.28,1198.35,2160.52,5796.87,6639.21,3748.86
1/12/2011,71632.9,3604.8,5003.08,36710.46,22041.44,49277.6,2029.6,10457.36,23760.34,11092,1189.4,2153.91,5820.41,6613.8,3828.34
1/13/2011,70721.44,3603.44,5006.59,36271.83,22035.58,49277.6,2022.19,10431.36,24125.61,11052.49,1187.76,2144.56,5681.9,6568,3819.17
1/14/2011,70940.22,3546.26,4992.94,37079.28,22092.86,49277.6,2033.32,10543.52,24238.98,11006.02,1180.55,2117.33,5692.56,6595.28,3827.37
1/17/2011,70609.07,3540.59,4950.94,36969.2,22445.14,49277.6,2043.49,10592.04,24283.23,11255.78,1206.07,2162.83,5768.71,6601.37,3834.5
1/18/2011,70919.75,3545.71,4885.83,36904.53,22718.62,49080.4,2051,10635.98,24156.97,11362.41,1221.53,2185.3,5732.83,6604.86,3807.17
1/19/2011,70058.08,3601.45,4884.09,36890.61,22689.38,49080.4,2070.08,10617.83,24153.98,11382.09,1224.71,2191.17,5680.83,6654.31,3828.15
1/20/2011,69561.53,3543.47,4895.59,36817.32,22791.27,49080.4,2085.14,10605.65,24419.62,11362.19,1223.12,2189.81,5581.28,6617.8,3878.27
1/21/2011,69133.09,3539.06,4840.56,37277.56,22959.71,49080.4,2082.55,10725.54,24003.7,11359.16,1223.75,2189.35,5657.1,6734.69,3868.54
1/24/2011,69426.57,3563.35,4835.22,37399.47,23057.3,49162.57,2077.61,10746.67,23876.86,11372.48,1228.28,2200.6,5698.93,6754.2,3870
1/26/2011,68709.22,3613.81,4888.11,37385.91,23178.45,49162.57,2086.2,10808.29,23801.78,11370.06,1233,2201.57,5668.7,6750.5,3852.66
